"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Missouri"	"29"	"2020"	"2020"	"June"	"6"	5878
	"Missouri"	"29"	"2020"	"2020"	"July"	"7"	6284
	"Missouri"	"29"	"2020"	"2020"	"August"	"8"	6333
	"Missouri"	"29"	"2020"	"2020"	"September"	"9"	5923
	"Missouri"	"29"	"2020"	"2020"	"October"	"10"	5819
	"Missouri"	"29"	"2020"	"2020"	"November"	"11"	5190
	"Missouri"	"29"	"2020"	"2020"	"December"	"12"	5502
	"Missouri"	"29"	"2021"	"2021"	"January"	"1"	5431
	"Missouri"	"29"	"2021"	"2021"	"February"	"2"	4997
	"Missouri"	"29"	"2021"	"2021"	"March"	"3"	5869
	"Missouri"	"29"	"2021"	"2021"	"April"	"4"	5523
	"Missouri"	"29"	"2021"	"2021"	"May"	"5"	5852
	"Missouri"	"29"	"2021"	"2021"	"June"	"6"	6050
	"Missouri"	"29"	"2021"	"2021"	"July"	"7"	6291
	"Missouri"	"29"	"2021"	"2021"	"August"	"8"	6235
	"Missouri"	"29"	"2021"	"2021"	"September"	"9"	6041
	"Missouri"	"29"	"2021"	"2021"	"October"	"10"	5913
	"Missouri"	"29"	"2021"	"2021"	"November"	"11"	5537
	"Missouri"	"29"	"2021"	"2021"	"December"	"12"	5714
	"Missouri"	"29"	"2022"	"2022"	"January"	"1"	5443
	"Missouri"	"29"	"2022"	"2022"	"February"	"2"	5041
	"Missouri"	"29"	"2022"	"2022"	"March"	"3"	5779
	"Missouri"	"29"	"2022"	"2022"	"April"	"4"	5457
	"Missouri"	"29"	"2022"	"2022"	"May"	"5"	5559
	"Missouri"	"29"	"2022"	"2022"	"June"	"6"	5941
	"Missouri"	"29"	"2022"	"2022"	"July"	"7"	6156
	"Missouri"	"29"	"2022"	"2022"	"August"	"8"	6401
	"Missouri"	"29"	"2022"	"2022"	"September"	"9"	5956
	"Missouri"	"29"	"2022"	"2022"	"October"	"10"	5732
	"Missouri"	"29"	"2022"	"2022"	"November"	"11"	5581
	"Missouri"	"29"	"2022"	"2022"	"December"	"12"	5939
	"Montana"	"30"	"2016"	"2016"	"January"	"1"	916
	"Montana"	"30"	"2016"	"2016"	"February"	"2"	969
	"Montana"	"30"	"2016"	"2016"	"March"	"3"	1025
	"Montana"	"30"	"2016"	"2016"	"April"	"4"	1007
	"Montana"	"30"	"2016"	"2016"	"May"	"5"	1103
	"Montana"	"30"	"2016"	"2016"	"June"	"6"	1088
	"Montana"	"30"	"2016"	"2016"	"July"	"7"	1101
	"Montana"	"30"	"2016"	"2016"	"August"	"8"	1126
	"Montana"	"30"	"2016"	"2016"	"September"	"9"	1075
	"Montana"	"30"	"2016"	"2016"	"October"	"10"	974
	"Montana"	"30"	"2016"	"2016"	"November"	"11"	963
	"Montana"	"30"	"2016"	"2016"	"December"	"12"	935
	"Montana"	"30"	"2017"	"2017"	"January"	"1"	967
	"Montana"	"30"	"2017"	"2017"	"February"	"2"	852
	"Montana"	"30"	"2017"	"2017"	"March"	"3"	1035
	"Montana"	"30"	"2017"	"2017"	"April"	"4"	956
	"Montana"	"30"	"2017"	"2017"	"May"	"5"	1082
	"Montana"	"30"	"2017"	"2017"	"June"	"6"	1053
	"Montana"	"30"	"2017"	"2017"	"July"	"7"	1015
	"Montana"	"30"	"2017"	"2017"	"August"	"8"	1040
	"Montana"	"30"	"2017"	"2017"	"September"	"9"	977
	"Montana"	"30"	"2017"	"2017"	"October"	"10"	959
	"Montana"	"30"	"2017"	"2017"	"November"	"11"	903
	"Montana"	"30"	"2017"	"2017"	"December"	"12"	960
	"Montana"	"30"	"2018"	"2018"	"January"	"1"	971
	"Montana"	"30"	"2018"	"2018"	"February"	"2"	910
	"Montana"	"30"	"2018"	"2018"	"March"	"3"	1004
	"Montana"	"30"	"2018"	"2018"	"April"	"4"	934
	"Montana"	"30"	"2018"	"2018"	"May"	"5"	991
	"Montana"	"30"	"2018"	"2018"	"June"	"6"	1001
	"Montana"	"30"	"2018"	"2018"	"July"	"7"	1011
	"Montana"	"30"	"2018"	"2018"	"August"	"8"	1064
	"Montana"	"30"	"2018"	"2018"	"September"	"9"	915
	"Montana"	"30"	"2018"	"2018"	"October"	"10"	907
	"Montana"	"30"	"2018"	"2018"	"November"	"11"	886
	"Montana"	"30"	"2018"	"2018"	"December"	"12"	919
	"Montana"	"30"	"2019"	"2019"	"January"	"1"	882
	"Montana"	"30"	"2019"	"2019"	"February"	"2"	858
	"Montana"	"30"	"2019"	"2019"	"March"	"3"	939
	"Montana"	"30"	"2019"	"2019"	"April"	"4"	911
	"Montana"	"30"	"2019"	"2019"	"May"	"5"	997
	"Montana"	"30"	"2019"	"2019"	"June"	"6"	959
	"Montana"	"30"	"2019"	"2019"	"July"	"7"	1010
	"Montana"	"30"	"2019"	"2019"	"August"	"8"	979
	"Montana"	"30"	"2019"	"2019"	"September"	"9"	937
	"Montana"	"30"	"2019"	"2019"	"October"	"10"	902
	"Montana"	"30"	"2019"	"2019"	"November"	"11"	836
	"Montana"	"30"	"2019"	"2019"	"December"	"12"	869
	"Montana"	"30"	"2020"	"2020"	"January"	"1"	865
	"Montana"	"30"	"2020"	"2020"	"February"	"2"	882
	"Montana"	"30"	"2020"	"2020"	"March"	"3"	930
	"Montana"	"30"	"2020"	"2020"	"April"	"4"	915
	"Montana"	"30"	"2020"	"2020"	"May"	"5"	940
	"Montana"	"30"	"2020"	"2020"	"June"	"6"	967
	"Montana"	"30"	"2020"	"2020"	"July"	"7"	959
	"Montana"	"30"	"2020"	"2020"	"August"	"8"	928
	"Montana"	"30"	"2020"	"2020"	"September"	"9"	860
	"Montana"	"30"	"2020"	"2020"	"October"	"10"	863
	"Montana"	"30"	"2020"	"2020"	"November"	"11"	826
	"Montana"	"30"	"2020"	"2020"	"December"	"12"	856
	"Montana"	"30"	"2021"	"2021"	"January"	"1"	837
	"Montana"	"30"	"2021"	"2021"	"February"	"2"	826
	"Montana"	"30"	"2021"	"2021"	"March"	"3"	965
	"Montana"	"30"	"2021"	"2021"	"April"	"4"	955
	"Montana"	"30"	"2021"	"2021"	"May"	"5"	949
	"Montana"	"30"	"2021"	"2021"	"June"	"6"	1025
	"Montana"	"30"	"2021"	"2021"	"July"	"7"	1012
	"Montana"	"30"	"2021"	"2021"	"August"	"8"	963
	"Montana"	"30"	"2021"	"2021"	"September"	"9"	972
	"Montana"	"30"	"2021"	"2021"	"October"	"10"	901
	"Montana"	"30"	"2021"	"2021"	"November"	"11"	854
	"Montana"	"30"	"2021"	"2021"	"December"	"12"	972
	"Montana"	"30"	"2022"	"2022"	"January"	"1"	842
	"Montana"	"30"	"2022"	"2022"	"February"	"2"	832
	"Montana"	"30"	"2022"	"2022"	"March"	"3"	947
	"Montana"	"30"	"2022"	"2022"	"April"	"4"	891
	"Montana"	"30"	"2022"	"2022"	"May"	"5"	1015
	"Montana"	"30"	"2022"	"2022"	"June"	"6"	1013
	"Montana"	"30"	"2022"	"2022"	"July"	"7"	1014
	"Montana"	"30"	"2022"	"2022"	"August"	"8"	947
	"Montana"	"30"	"2022"	"2022"	"September"	"9"	974
	"Montana"	"30"	"2022"	"2022"	"October"	"10"	886
	"Montana"	"30"	"2022"	"2022"	"November"	"11"	867
	"Montana"	"30"	"2022"	"2022"	"December"	"12"	947
	"Nebraska"	"31"	"2016"	"2016"	"January"	"1"	2069
	"Nebraska"	"31"	"2016"	"2016"	"February"	"2"	2021
	"Nebraska"	"31"	"2016"	"2016"	"March"	"3"	2249
	"Nebraska"	"31"	"2016"	"2016"	"April"	"4"	2223
	"Nebraska"	"31"	"2016"	"2016"	"May"	"5"	2268
	"Nebraska"	"31"	"2016"	"2016"	"June"	"6"	2176
	"Nebraska"	"31"	"2016"	"2016"	"July"	"7"	2309
	"Nebraska"	"31"	"2016"	"2016"	"August"	"8"	2367
	"Nebraska"	"31"	"2016"	"2016"	"September"	"9"	2366
	"Nebraska"	"31"	"2016"	"2016"	"October"	"10"	2242
	"Nebraska"	"31"	"2016"	"2016"	"November"	"11"	2169
	"Nebraska"	"31"	"2016"	"2016"	"December"	"12"	2130
	"Nebraska"	"31"	"2017"	"2017"	"January"	"1"	2047
	"Nebraska"	"31"	"2017"	"2017"	"February"	"2"	1892
	"Nebraska"	"31"	"2017"	"2017"	"March"	"3"	2133
	"Nebraska"	"31"	"2017"	"2017"	"April"	"4"	2097
	"Nebraska"	"31"	"2017"	"2017"	"May"	"5"	2210
	"Nebraska"	"31"	"2017"	"2017"	"June"	"6"	2323
	"Nebraska"	"31"	"2017"	"2017"	"July"	"7"	2178
	"Nebraska"	"31"	"2017"	"2017"	"August"	"8"	2343
	"Nebraska"	"31"	"2017"	"2017"	"September"	"9"	2172
	"Nebraska"	"31"	"2017"	"2017"	"October"	"10"	2242
	"Nebraska"	"31"	"2017"	"2017"	"November"	"11"	2052
	"Nebraska"	"31"	"2017"	"2017"	"December"	"12"	2132
	"Nebraska"	"31"	"2018"	"2018"	"January"	"1"	1960
	"Nebraska"	"31"	"2018"	"2018"	"February"	"2"	1979
	"Nebraska"	"31"	"2018"	"2018"	"March"	"3"	2140
	"Nebraska"	"31"	"2018"	"2018"	"April"	"4"	1966
	"Nebraska"	"31"	"2018"	"2018"	"May"	"5"	2247
	"Nebraska"	"31"	"2018"	"2018"	"June"	"6"	2197
	"Nebraska"	"31"	"2018"	"2018"	"July"	"7"	2289
	"Nebraska"	"31"	"2018"	"2018"	"August"	"8"	2277
	"Nebraska"	"31"	"2018"	"2018"	"September"	"9"	2059
	"Nebraska"	"31"	"2018"	"2018"	"October"	"10"	2191
	"Nebraska"	"31"	"2018"	"2018"	"November"	"11"	2065
	"Nebraska"	"31"	"2018"	"2018"	"December"	"12"	2118
	"Nebraska"	"31"	"2019"	"2019"	"January"	"1"	1952
	"Nebraska"	"31"	"2019"	"2019"	"February"	"2"	1862
	"Nebraska"	"31"	"2019"	"2019"	"March"	"3"	2049
	"Nebraska"	"31"	"2019"	"2019"	"April"	"4"	2083
	"Nebraska"	"31"	"2019"	"2019"	"May"	"5"	2173
	"Nebraska"	"31"	"2019"	"2019"	"June"	"6"	2033
	"Nebraska"	"31"	"2019"	"2019"	"July"	"7"	2183
	"Nebraska"	"31"	"2019"	"2019"	"August"	"8"	2200
	"Nebraska"	"31"	"2019"	"2019"	"September"	"9"	2150
	"Nebraska"	"31"	"2019"	"2019"	"October"	"10"	2133
	"Nebraska"	"31"	"2019"	"2019"	"November"	"11"	1968
	"Nebraska"	"31"	"2019"	"2019"	"December"	"12"	1969
	"Nebraska"	"31"	"2020"	"2020"	"January"	"1"	2050
	"Nebraska"	"31"	"2020"	"2020"	"February"	"2"	1824
	"Nebraska"	"31"	"2020"	"2020"	"March"	"3"	2162
	"Nebraska"	"31"	"2020"	"2020"	"April"	"4"	1992
	"Nebraska"	"31"	"2020"	"2020"	"May"	"5"	2039
	"Nebraska"	"31"	"2020"	"2020"	"June"	"6"	2024
	"Nebraska"	"31"	"2020"	"2020"	"July"	"7"	2143
	"Nebraska"	"31"	"2020"	"2020"	"August"	"8"	2129
	"Nebraska"	"31"	"2020"	"2020"	"September"	"9"	2041
	"Nebraska"	"31"	"2020"	"2020"	"October"	"10"	2093
	"Nebraska"	"31"	"2020"	"2020"	"November"	"11"	1857
	"Nebraska"	"31"	"2020"	"2020"	"December"	"12"	1937
	"Nebraska"	"31"	"2021"	"2021"	"January"	"1"	1826
	"Nebraska"	"31"	"2021"	"2021"	"February"	"2"	1877
	"Nebraska"	"31"	"2021"	"2021"	"March"	"3"	2080
	"Nebraska"	"31"	"2021"	"2021"	"April"	"4"	2053
	"Nebraska"	"31"	"2021"	"2021"	"May"	"5"	2151
	"Nebraska"	"31"	"2021"	"2021"	"June"	"6"	2188
	"Nebraska"	"31"	"2021"	"2021"	"July"	"7"	2179
	"Nebraska"	"31"	"2021"	"2021"	"August"	"8"	2129
	"Nebraska"	"31"	"2021"	"2021"	"September"	"9"	2112
	"Nebraska"	"31"	"2021"	"2021"	"October"	"10"	2067
	"Nebraska"	"31"	"2021"	"2021"	"November"	"11"	1926
	"Nebraska"	"31"	"2021"	"2021"	"December"	"12"	2021
	"Nebraska"	"31"	"2022"	"2022"	"January"	"1"	1857
	"Nebraska"	"31"	"2022"	"2022"	"February"	"2"	1845
	"Nebraska"	"31"	"2022"	"2022"	"March"	"3"	2054
	"Nebraska"	"31"	"2022"	"2022"	"April"	"4"	1920
	"Nebraska"	"31"	"2022"	"2022"	"May"	"5"	1992
	"Nebraska"	"31"	"2022"	"2022"	"June"	"6"	2095
	"Nebraska"	"31"	"2022"	"2022"	"July"	"7"	2153
	"Nebraska"	"31"	"2022"	"2022"	"August"	"8"	2250
	"Nebraska"	"31"	"2022"	"2022"	"September"	"9"	2067
	"Nebraska"	"31"	"2022"	"2022"	"October"	"10"	2080
	"Nebraska"	"31"	"2022"	"2022"	"November"	"11"	2003
	"Nebraska"	"31"	"2022"	"2022"	"December"	"12"	2029
	"Nevada"	"32"	"2016"	"2016"	"January"	"1"	2910
	"Nevada"	"32"	"2016"	"2016"	"February"	"2"	2824
	"Nevada"	"32"	"2016"	"2016"	"March"	"3"	2919
	"Nevada"	"32"	"2016"	"2016"	"April"	"4"	2873
	"Nevada"	"32"	"2016"	"2016"	"May"	"5"	2979
	"Nevada"	"32"	"2016"	"2016"	"June"	"6"	3078
	"Nevada"	"32"	"2016"	"2016"	"July"	"7"	3150
	"Nevada"	"32"	"2016"	"2016"	"August"	"8"	3295
	"Nevada"	"32"	"2016"	"2016"	"September"	"9"	3256
	"Nevada"	"32"	"2016"	"2016"	"October"	"10"	3052
	"Nevada"	"32"	"2016"	"2016"	"November"	"11"	2904
	"Nevada"	"32"	"2016"	"2016"	"December"	"12"	3020
	"Nevada"	"32"	"2017"	"2017"	"January"	"1"	2986
	"Nevada"	"32"	"2017"	"2017"	"February"	"2"	2668
	"Nevada"	"32"	"2017"	"2017"	"March"	"3"	2873
	"Nevada"	"32"	"2017"	"2017"	"April"	"4"	2768
	"Nevada"	"32"	"2017"	"2017"	"May"	"5"	3025
	"Nevada"	"32"	"2017"	"2017"	"June"	"6"	3058
	"Nevada"	"32"	"2017"	"2017"	"July"	"7"	3102
	"Nevada"	"32"	"2017"	"2017"	"August"	"8"	3148
	"Nevada"	"32"	"2017"	"2017"	"September"	"9"	3162
	"Nevada"	"32"	"2017"	"2017"	"October"	"10"	3085
	"Nevada"	"32"	"2017"	"2017"	"November"	"11"	2948
	"Nevada"	"32"	"2017"	"2017"	"December"	"12"	2933
	"Nevada"	"32"	"2018"	"2018"	"January"	"1"	2899
	"Nevada"	"32"	"2018"	"2018"	"February"	"2"	2666
	"Nevada"	"32"	"2018"	"2018"	"March"	"3"	2934
	"Nevada"	"32"	"2018"	"2018"	"April"	"4"	2766
	"Nevada"	"32"	"2018"	"2018"	"May"	"5"	2949
	"Nevada"	"32"	"2018"	"2018"	"June"	"6"	3005
	"Nevada"	"32"	"2018"	"2018"	"July"	"7"	3141
	"Nevada"	"32"	"2018"	"2018"	"August"	"8"	3309
	"Nevada"	"32"	"2018"	"2018"	"September"	"9"	2946
	"Nevada"	"32"	"2018"	"2018"	"October"	"10"	3090
	"Nevada"	"32"	"2018"	"2018"	"November"	"11"	2967
	"Nevada"	"32"	"2018"	"2018"	"December"	"12"	3010
	"Nevada"	"32"	"2019"	"2019"	"January"	"1"	2954
	"Nevada"	"32"	"2019"	"2019"	"February"	"2"	2601
	"Nevada"	"32"	"2019"	"2019"	"March"	"3"	2813
	"Nevada"	"32"	"2019"	"2019"	"April"	"4"	2691
	"Nevada"	"32"	"2019"	"2019"	"May"	"5"	2841
	"Nevada"	"32"	"2019"	"2019"	"June"	"6"	2898
	"Nevada"	"32"	"2019"	"2019"	"July"	"7"	3113
	"Nevada"	"32"	"2019"	"2019"	"August"	"8"	3302
	"Nevada"	"32"	"2019"	"2019"	"September"	"9"	3105
	"Nevada"	"32"	"2019"	"2019"	"October"	"10"	3038
	"Nevada"	"32"	"2019"	"2019"	"November"	"11"	2740
	"Nevada"	"32"	"2019"	"2019"	"December"	"12"	2976
	"Nevada"	"32"	"2020"	"2020"	"January"	"1"	2761
	"Nevada"	"32"	"2020"	"2020"	"February"	"2"	2619
	"Nevada"	"32"	"2020"	"2020"	"March"	"3"	2821
	"Nevada"	"32"	"2020"	"2020"	"April"	"4"	2669
	"Nevada"	"32"	"2020"	"2020"	"May"	"5"	2739
	"Nevada"	"32"	"2020"	"2020"	"June"	"6"	2747
	"Nevada"	"32"	"2020"	"2020"	"July"	"7"	3070
	"Nevada"	"32"	"2020"	"2020"	"August"	"8"	2955
	"Nevada"	"32"	"2020"	"2020"	"September"	"9"	2924
	"Nevada"	"32"	"2020"	"2020"	"October"	"10"	2910
	"Nevada"	"32"	"2020"	"2020"	"November"	"11"	2673
	"Nevada"	"32"	"2020"	"2020"	"December"	"12"	2765
	"Nevada"	"32"	"2021"	"2021"	"January"	"1"	2566
	"Nevada"	"32"	"2021"	"2021"	"February"	"2"	2444
	"Nevada"	"32"	"2021"	"2021"	"March"	"3"	2765
	"Nevada"	"32"	"2021"	"2021"	"April"	"4"	2610
	"Nevada"	"32"	"2021"	"2021"	"May"	"5"	2798
	"Nevada"	"32"	"2021"	"2021"	"June"	"6"	2852
	"Nevada"	"32"	"2021"	"2021"	"July"	"7"	2977
	"Nevada"	"32"	"2021"	"2021"	"August"	"8"	3098
	"Nevada"	"32"	"2021"	"2021"	"September"	"9"	2914
	"Nevada"	"32"	"2021"	"2021"	"October"	"10"	2967
	"Nevada"	"32"	"2021"	"2021"	"November"	"11"	2812
	"Nevada"	"32"	"2021"	"2021"	"December"	"12"	2883
	"Nevada"	"32"	"2022"	"2022"	"January"	"1"	2759
	"Nevada"	"32"	"2022"	"2022"	"February"	"2"	2496
	"Nevada"	"32"	"2022"	"2022"	"March"	"3"	2647
	"Nevada"	"32"	"2022"	"2022"	"April"	"4"	2632
	"Nevada"	"32"	"2022"	"2022"	"May"	"5"	2668
	"Nevada"	"32"	"2022"	"2022"	"June"	"6"	2651
	"Nevada"	"32"	"2022"	"2022"	"July"	"7"	2917
	"Nevada"	"32"	"2022"	"2022"	"August"	"8"	3028
	"Nevada"	"32"	"2022"	"2022"	"September"	"9"	2865
	"Nevada"	"32"	"2022"	"2022"	"October"	"10"	2830
	"Nevada"	"32"	"2022"	"2022"	"November"	"11"	2850
	"Nevada"	"32"	"2022"	"2022"	"December"	"12"	2850
	"New Hampshire"	"33"	"2016"	"2016"	"January"	"1"	972
	"New Hampshire"	"33"	"2016"	"2016"	"February"	"2"	940
	"New Hampshire"	"33"	"2016"	"2016"	"March"	"3"	1017
	"New Hampshire"	"33"	"2016"	"2016"	"April"	"4"	1054
	"New Hampshire"	"33"	"2016"	"2016"	"May"	"5"	996
	"New Hampshire"	"33"	"2016"	"2016"	"June"	"6"	1055
	"New Hampshire"	"33"	"2016"	"2016"	"July"	"7"	1090
	"New Hampshire"	"33"	"2016"	"2016"	"August"	"8"	1114
	"New Hampshire"	"33"	"2016"	"2016"	"September"	"9"	1145
	"New Hampshire"	"33"	"2016"	"2016"	"October"	"10"	1015
	"New Hampshire"	"33"	"2016"	"2016"	"November"	"11"	948
	"New Hampshire"	"33"	"2016"	"2016"	"December"	"12"	921
	"New Hampshire"	"33"	"2017"	"2017"	"January"	"1"	931
	"New Hampshire"	"33"	"2017"	"2017"	"February"	"2"	895
	"New Hampshire"	"33"	"2017"	"2017"	"March"	"3"	963
	"New Hampshire"	"33"	"2017"	"2017"	"April"	"4"	992
	"New Hampshire"	"33"	"2017"	"2017"	"May"	"5"	1086
	"New Hampshire"	"33"	"2017"	"2017"	"June"	"6"	1108
	"New Hampshire"	"33"	"2017"	"2017"	"July"	"7"	1093
	"New Hampshire"	"33"	"2017"	"2017"	"August"	"8"	1088
	"New Hampshire"	"33"	"2017"	"2017"	"September"	"9"	1054
	"New Hampshire"	"33"	"2017"	"2017"	"October"	"10"	1025
	"New Hampshire"	"33"	"2017"	"2017"	"November"	"11"	962
	"New Hampshire"	"33"	"2017"	"2017"	"December"	"12"	919
	"New Hampshire"	"33"	"2018"	"2018"	"January"	"1"	982
	"New Hampshire"	"33"	"2018"	"2018"	"February"	"2"	861
	"New Hampshire"	"33"	"2018"	"2018"	"March"	"3"	1011
	"New Hampshire"	"33"	"2018"	"2018"	"April"	"4"	993
	"New Hampshire"	"33"	"2018"	"2018"	"May"	"5"	1037
	"New Hampshire"	"33"	"2018"	"2018"	"June"	"6"	981
	"New Hampshire"	"33"	"2018"	"2018"	"July"	"7"	1094
	"New Hampshire"	"33"	"2018"	"2018"	"August"	"8"	1099
	"New Hampshire"	"33"	"2018"	"2018"	"September"	"9"	1060
	"New Hampshire"	"33"	"2018"	"2018"	"October"	"10"	1030
	"New Hampshire"	"33"	"2018"	"2018"	"November"	"11"	971
	"New Hampshire"	"33"	"2018"	"2018"	"December"	"12"	876
	"New Hampshire"	"33"	"2019"	"2019"	"January"	"1"	904
	"New Hampshire"	"33"	"2019"	"2019"	"February"	"2"	862
	"New Hampshire"	"33"	"2019"	"2019"	"March"	"3"	965
	"New Hampshire"	"33"	"2019"	"2019"	"April"	"4"	995
	"New Hampshire"	"33"	"2019"	"2019"	"May"	"5"	1020
	"New Hampshire"	"33"	"2019"	"2019"	"June"	"6"	986
	"New Hampshire"	"33"	"2019"	"2019"	"July"	"7"	1095
	"New Hampshire"	"33"	"2019"	"2019"	"August"	"8"	1098
	"New Hampshire"	"33"	"2019"	"2019"	"September"	"9"	1009
	"New Hampshire"	"33"	"2019"	"2019"	"October"	"10"	1055
	"New Hampshire"	"33"	"2019"	"2019"	"November"	"11"	907
	"New Hampshire"	"33"	"2019"	"2019"	"December"	"12"	943
	"New Hampshire"	"33"	"2020"	"2020"	"January"	"1"	911
	"New Hampshire"	"33"	"2020"	"2020"	"February"	"2"	857
	"New Hampshire"	"33"	"2020"	"2020"	"March"	"3"	1018
	"New Hampshire"	"33"	"2020"	"2020"	"April"	"4"	985
	"New Hampshire"	"33"	"2020"	"2020"	"May"	"5"	1010
	"New Hampshire"	"33"	"2020"	"2020"	"June"	"6"	1007
	"New Hampshire"	"33"	"2020"	"2020"	"July"	"7"	1163
	"New Hampshire"	"33"	"2020"	"2020"	"August"	"8"	1054
	"New Hampshire"	"33"	"2020"	"2020"	"September"	"9"	1012
	"New Hampshire"	"33"	"2020"	"2020"	"October"	"10"	1018
	"New Hampshire"	"33"	"2020"	"2020"	"November"	"11"	894
	"New Hampshire"	"33"	"2020"	"2020"	"December"	"12"	862
	"New Hampshire"	"33"	"2021"	"2021"	"January"	"1"	838
	"New Hampshire"	"33"	"2021"	"2021"	"February"	"2"	944
	"New Hampshire"	"33"	"2021"	"2021"	"March"	"3"	994
	"New Hampshire"	"33"	"2021"	"2021"	"April"	"4"	1084
	"New Hampshire"	"33"	"2021"	"2021"	"May"	"5"	1098
	"New Hampshire"	"33"	"2021"	"2021"	"June"	"6"	1134
	"New Hampshire"	"33"	"2021"	"2021"	"July"	"7"	1185
	"New Hampshire"	"33"	"2021"	"2021"	"August"	"8"	1181
	"New Hampshire"	"33"	"2021"	"2021"	"September"	"9"	1104
	"New Hampshire"	"33"	"2021"	"2021"	"October"	"10"	1095
	"New Hampshire"	"33"	"2021"	"2021"	"November"	"11"	1021
	"New Hampshire"	"33"	"2021"	"2021"	"December"	"12"	947
	"New Hampshire"	"33"	"2022"	"2022"	"January"	"1"	883
	"New Hampshire"	"33"	"2022"	"2022"	"February"	"2"	895
	"New Hampshire"	"33"	"2022"	"2022"	"March"	"3"	984
	"New Hampshire"	"33"	"2022"	"2022"	"April"	"4"	967
	"New Hampshire"	"33"	"2022"	"2022"	"May"	"5"	1059
	"New Hampshire"	"33"	"2022"	"2022"	"June"	"6"	1017
	"New Hampshire"	"33"	"2022"	"2022"	"July"	"7"	1138
	"New Hampshire"	"33"	"2022"	"2022"	"August"	"8"	1082
	"New Hampshire"	"33"	"2022"	"2022"	"September"	"9"	1061
	"New Hampshire"	"33"	"2022"	"2022"	"October"	"10"	1003
	"New Hampshire"	"33"	"2022"	"2022"	"November"	"11"	990
	"New Hampshire"	"33"	"2022"	"2022"	"December"	"12"	998
	"New Jersey"	"34"	"2016"	"2016"	"January"	"1"	8180
	"New Jersey"	"34"	"2016"	"2016"	"February"	"2"	7920
	"New Jersey"	"34"	"2016"	"2016"	"March"	"3"	8505
	"New Jersey"	"34"	"2016"	"2016"	"April"	"4"	8118
	"New Jersey"	"34"	"2016"	"2016"	"May"	"5"	8704
	"New Jersey"	"34"	"2016"	"2016"	"June"	"6"	8766
	"New Jersey"	"34"	"2016"	"2016"	"July"	"7"	9137
	"New Jersey"	"34"	"2016"	"2016"	"August"	"8"	9006
	"New Jersey"	"34"	"2016"	"2016"	"September"	"9"	8862
	"New Jersey"	"34"	"2016"	"2016"	"October"	"10"	8540
	"New Jersey"	"34"	"2016"	"2016"	"November"	"11"	8352
	"New Jersey"	"34"	"2016"	"2016"	"December"	"12"	8557
	"New Jersey"	"34"	"2017"	"2017"	"January"	"1"	8020
	"New Jersey"	"34"	"2017"	"2017"	"February"	"2"	7509
	"New Jersey"	"34"	"2017"	"2017"	"March"	"3"	8496
	"New Jersey"	"34"	"2017"	"2017"	"April"	"4"	7782
	"New Jersey"	"34"	"2017"	"2017"	"May"	"5"	8531
	"New Jersey"	"34"	"2017"	"2017"	"June"	"6"	8652
	"New Jersey"	"34"	"2017"	"2017"	"July"	"7"	8920
	"New Jersey"	"34"	"2017"	"2017"	"August"	"8"	9175
	"New Jersey"	"34"	"2017"	"2017"	"September"	"9"	8735
	"New Jersey"	"34"	"2017"	"2017"	"October"	"10"	8640
	"New Jersey"	"34"	"2017"	"2017"	"November"	"11"	8502
	"New Jersey"	"34"	"2017"	"2017"	"December"	"12"	8288
	"New Jersey"	"34"	"2018"	"2018"	"January"	"1"	8205
	"New Jersey"	"34"	"2018"	"2018"	"February"	"2"	7468
	"New Jersey"	"34"	"2018"	"2018"	"March"	"3"	8515
	"New Jersey"	"34"	"2018"	"2018"	"April"	"4"	8157
	"New Jersey"	"34"	"2018"	"2018"	"May"	"5"	8648
	"New Jersey"	"34"	"2018"	"2018"	"June"	"6"	8619
	"New Jersey"	"34"	"2018"	"2018"	"July"	"7"	8820
	"New Jersey"	"34"	"2018"	"2018"	"August"	"8"	9270
	"New Jersey"	"34"	"2018"	"2018"	"September"	"9"	8624
	"New Jersey"	"34"	"2018"	"2018"	"October"	"10"	8650
	"New Jersey"	"34"	"2018"	"2018"	"November"	"11"	8062
	"New Jersey"	"34"	"2018"	"2018"	"December"	"12"	8185
	"New Jersey"	"34"	"2019"	"2019"	"January"	"1"	8018
	"New Jersey"	"34"	"2019"	"2019"	"February"	"2"	7358
	"New Jersey"	"34"	"2019"	"2019"	"March"	"3"	7990
	"New Jersey"	"34"	"2019"	"2019"	"April"	"4"	8069
	"New Jersey"	"34"	"2019"	"2019"	"May"	"5"	8456
	"New Jersey"	"34"	"2019"	"2019"	"June"	"6"	8354
	"New Jersey"	"34"	"2019"	"2019"	"July"	"7"	8803
	"New Jersey"	"34"	"2019"	"2019"	"August"	"8"	9109
	"New Jersey"	"34"	"2019"	"2019"	"September"	"9"	8785
	"New Jersey"	"34"	"2019"	"2019"	"October"	"10"	8556
	"New Jersey"	"34"	"2019"	"2019"	"November"	"11"	7989
	"New Jersey"	"34"	"2019"	"2019"	"December"	"12"	8098
	"New Jersey"	"34"	"2020"	"2020"	"January"	"1"	8161
	"New Jersey"	"34"	"2020"	"2020"	"February"	"2"	7555
	"New Jersey"	"34"	"2020"	"2020"	"March"	"3"	8174
	"New Jersey"	"34"	"2020"	"2020"	"April"	"4"	7849
